Comuna,Pacto,Partido,Tendencia,Independientes,Candidato,n_votos,perc_votos_comuna
PELLUHUE,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO SOCIALISTA DE CHILE,Concertación1,,ASTRID MONTECINOS CAMPOS,5,0.001027116
PELLUHUE,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO SOCIALISTA DE CHILE,Concertación1,,ARTURO VERGARA HENRIQUEZ,0,0
PELLUHUE,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,SIMON ALVEAR ALVEAR,7,0.001437962
PELLUHUE,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,FROILAN RECABAL PAVEZ,6,0.001232539
PELLUHUE,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,ALICIA MATURANA DIAZ,7,0.001437962
PELLUHUE,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,SERGIO VAN RYSSELBERGHE BUDER,1,0.000205423
PELLUHUE,PACTO CON LA FUERZA DEL FUTURO,INDEPENDIENTE,Concertación4,1,JONATHAN SANDOVAL CEBALLOS,4,0.000821693
PELLUHUE,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,MIGUEL CONCHA ORELLANA,13,0.002670501
PELLUHUE,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,SIMON RECABAL SALAS,5,0.001027116
PELLUHUE,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,MIGUEL ANGEL GUTIERREZ MORAGA,12,0.002465078
PELLUHUE,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,ALVARO ALVAREZ RUIZ,1,0.000205423
PELLUHUE,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,RODRIGO CONCHA LARA,12,0.002465078
PELLUHUE,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,JAVIER ALEJANDRO ESPINOZA CANDIA,2,0.000410846
PELLUHUE,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,PARTIDO EVOLUCION POLITICA,Derecha2,,GERMAN ARELLANO YAÑEZ,10,0.002054232
PELLUHUE,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,PARTIDO EVOLUCION POLITICA,Derecha2,,JOSE HERIBERTO VEGA ORELLANA,6,0.001232539
PELLUHUE,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,PARTIDO EVOLUCION POLITICA,Derecha2,,JOSE MIGUEL PADILLA LEPE,23,0.004724733
PELLUHUE,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,PARTIDO EVOLUCION POLITICA,Derecha2,,RAFAELA DE LAS MERCEDES JARA ESCALONA,3,0.00061627
PELLUHUE,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,Derecha2,,NARCISA DE LAS MERCEDES DIAZ LEON,2,0.000410846
PELLUHUE,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,Derecha2,,JUAN IGNACIO RECABAL RECABAL,2,0.000410846
PELLUHUE,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,MIGUEL SAEZ TORRES,8,0.001643385
PELLUHUE,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,DIEGO CLEMENTE ALARCON,9,0.001848809
PELLUHUE,PACTO CHILE VAMOS UDI-INDEPENDIENTES,INDEPENDIENTE,Derecha3,,NICOL IRRIBARRA VALDEBENITO,4,0.000821693
PELLUHUE,PACTO CHILE VAMOS UDI-INDEPENDIENTES,INDEPENDIENTE,Derecha3,,DIEGO ANGEL MUÑOZ MUÑOZ,5,0.001027116
PELLUHUE,PACTO CHILE VAMOS UDI-INDEPENDIENTES,INDEPENDIENTE,Derecha3,,XIMENA FIGUEROA VARGAS,0,0
PELLUHUE,PACTO CHILE VAMOS UDI-INDEPENDIENTES,INDEPENDIENTE,Derecha3,,MIGUEL VASQUEZ ALVAREZ,0,0
PELLUHUE,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA,Concertación3,,DAGOBERTO ANDRES AMIGO APABLAZA,0,0
PELLUHUE,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA,Concertación3,,CLAUDIO MAURICIO RIVERA RETAMAL,0,0
PELLUHUE,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,PEDRO ALEJANDRO RECABAL LOPEZ,0,0
PELLUHUE,PACTO ALTERNATIVA DEMOCRATICA,PARTIDO HUMANISTA,Izquierda1,,CARLOS BENIGNO SOTO GOMEZ,5,0.001027116
PELLUHUE,PACTO NUEVA MAYORIA POR CHILE,PARTIDO POR LA DEMOCRACIA,Concertación2,,MANUEL BOBADILLA FUENTES,6,0.001232539
PELLUHUE,PACTO NUEVA MAYORIA POR CHILE,PARTIDO POR LA DEMOCRACIA,Concertación2,,CLAUDIO MERINO NEIRA,13,0.002670501
PELLUHUE,PACTO NUEVA MAYORIA POR CHILE,INDEPENDIENTE,Concertación2,1,MARTA ROSAS CASTRO,3,0.00061627
PELLUHUE,PACTO NUEVA MAYORIA POR CHILE,INDEPENDIENTE,Concertación2,1,FRESIA DE LAS MERCEDES OSORES LEAL,1,0.000205423
PELLUHUE,PACTO NUEVA MAYORIA POR CHILE,PARTIDO COMUNISTA DE CHILE,Concertación2,,SILVIA DORA APARICIO NEIRA,3,0.00061627
PELLUHUE,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,JOSE SALVADOR MANCILLA LATRACH,7,0.001437962
PELLUHUE,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,ANGEL CUSTODIO GONZALEZ VALDEBENITO,27,0.005546426
PELLUHUE,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,ERICK PEÑALOZA TORRES,13,0.002670501
PELLUHUE,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO SOCIALISTA DE CHILE,Concertación1,,ASTRID MONTECINOS CAMPOS,8,0.001643385
PELLUHUE,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO SOCIALISTA DE CHILE,Concertación1,,ARTURO VERGARA HENRIQUEZ,3,0.00061627
PELLUHUE,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,SIMON ALVEAR ALVEAR,3,0.00061627
PELLUHUE,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,FROILAN RECABAL PAVEZ,7,0.001437962
PELLUHUE,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,ALICIA MATURANA DIAZ,6,0.001232539
PELLUHUE,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,SERGIO VAN RYSSELBERGHE BUDER,2,0.000410846
PELLUHUE,PACTO CON LA FUERZA DEL FUTURO,INDEPENDIENTE,Concertación4,1,JONATHAN SANDOVAL CEBALLOS,4,0.000821693
PELLUHUE,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,MIGUEL CONCHA ORELLANA,6,0.001232539
PELLUHUE,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,SIMON RECABAL SALAS,5,0.001027116
PELLUHUE,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,MIGUEL ANGEL GUTIERREZ MORAGA,6,0.001232539
PELLUHUE,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,ALVARO ALVAREZ RUIZ,0,0
PELLUHUE,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,RODRIGO CONCHA LARA,9,0.001848809
PELLUHUE,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,JAVIER ALEJANDRO ESPINOZA CANDIA,1,0.000205423
PELLUHUE,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,PARTIDO EVOLUCION POLITICA,Derecha2,,GERMAN ARELLANO YAÑEZ,12,0.002465078
PELLUHUE,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,PARTIDO EVOLUCION POLITICA,Derecha2,,JOSE HERIBERTO VEGA ORELLANA,18,0.003697617
PELLUHUE,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,PARTIDO EVOLUCION POLITICA,Derecha2,,JOSE MIGUEL PADILLA LEPE,30,0.006162695
PELLUHUE,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,PARTIDO EVOLUCION POLITICA,Derecha2,,RAFAELA DE LAS MERCEDES JARA ESCALONA,1,0.000205423
PELLUHUE,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,Derecha2,,NARCISA DE LAS MERCEDES DIAZ LEON,0,0
PELLUHUE,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,Derecha2,,JUAN IGNACIO RECABAL RECABAL,0,0
PELLUHUE,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,MIGUEL SAEZ TORRES,9,0.001848809
PELLUHUE,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,DIEGO CLEMENTE ALARCON,3,0.00061627
PELLUHUE,PACTO CHILE VAMOS UDI-INDEPENDIENTES,INDEPENDIENTE,Derecha3,,NICOL IRRIBARRA VALDEBENITO,7,0.001437962
PELLUHUE,PACTO CHILE VAMOS UDI-INDEPENDIENTES,INDEPENDIENTE,Derecha3,,DIEGO ANGEL MUÑOZ MUÑOZ,1,0.000205423
PELLUHUE,PACTO CHILE VAMOS UDI-INDEPENDIENTES,INDEPENDIENTE,Derecha3,,XIMENA FIGUEROA VARGAS,0,0
PELLUHUE,PACTO CHILE VAMOS UDI-INDEPENDIENTES,INDEPENDIENTE,Derecha3,,MIGUEL VASQUEZ ALVAREZ,0,0
PELLUHUE,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA,Concertación3,,DAGOBERTO ANDRES AMIGO APABLAZA,0,0
PELLUHUE,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA,Concertación3,,CLAUDIO MAURICIO RIVERA RETAMAL,0,0
PELLUHUE,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,PEDRO ALEJANDRO RECABAL LOPEZ,0,0
PELLUHUE,PACTO ALTERNATIVA DEMOCRATICA,PARTIDO HUMANISTA,Izquierda1,,CARLOS BENIGNO SOTO GOMEZ,13,0.002670501
PELLUHUE,PACTO NUEVA MAYORIA POR CHILE,PARTIDO POR LA DEMOCRACIA,Concertación2,,MANUEL BOBADILLA FUENTES,2,0.000410846
PELLUHUE,PACTO NUEVA MAYORIA POR CHILE,PARTIDO POR LA DEMOCRACIA,Concertación2,,CLAUDIO MERINO NEIRA,9,0.001848809
PELLUHUE,PACTO NUEVA MAYORIA POR CHILE,INDEPENDIENTE,Concertación2,1,MARTA ROSAS CASTRO,3,0.00061627
PELLUHUE,PACTO NUEVA MAYORIA POR CHILE,INDEPENDIENTE,Concertación2,1,FRESIA DE LAS MERCEDES OSORES LEAL,2,0.000410846
PELLUHUE,PACTO NUEVA MAYORIA POR CHILE,PARTIDO COMUNISTA DE CHILE,Concertación2,,SILVIA DORA APARICIO NEIRA,2,0.000410846
PELLUHUE,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,JOSE SALVADOR MANCILLA LATRACH,10,0.002054232
PELLUHUE,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,ANGEL CUSTODIO GONZALEZ VALDEBENITO,25,0.005135579
PELLUHUE,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,ERICK PEÑALOZA TORRES,6,0.001232539
PELLUHUE,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO SOCIALISTA DE CHILE,Concertación1,,ASTRID MONTECINOS CAMPOS,6,0.001232539
PELLUHUE,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO SOCIALISTA DE CHILE,Concertación1,,ARTURO VERGARA HENRIQUEZ,7,0.001437962
PELLUHUE,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,SIMON ALVEAR ALVEAR,3,0.00061627
PELLUHUE,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,FROILAN RECABAL PAVEZ,15,0.003081348
PELLUHUE,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,ALICIA MATURANA DIAZ,4,0.000821693
PELLUHUE,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,SERGIO VAN RYSSELBERGHE BUDER,0,0
PELLUHUE,PACTO CON LA FUERZA DEL FUTURO,INDEPENDIENTE,Concertación4,1,JONATHAN SANDOVAL CEBALLOS,4,0.000821693
PELLUHUE,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,MIGUEL CONCHA ORELLANA,13,0.002670501
PELLUHUE,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,SIMON RECABAL SALAS,2,0.000410846
PELLUHUE,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,MIGUEL ANGEL GUTIERREZ MORAGA,16,0.003286771
PELLUHUE,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,ALVARO ALVAREZ RUIZ,0,0
PELLUHUE,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,RODRIGO CONCHA LARA,16,0.003286771
PELLUHUE,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,JAVIER ALEJANDRO ESPINOZA CANDIA,3,0.00061627
PELLUHUE,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,PARTIDO EVOLUCION POLITICA,Derecha2,,GERMAN ARELLANO YAÑEZ,10,0.002054232
PELLUHUE,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,PARTIDO EVOLUCION POLITICA,Derecha2,,JOSE HERIBERTO VEGA ORELLANA,10,0.002054232
PELLUHUE,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,PARTIDO EVOLUCION POLITICA,Derecha2,,JOSE MIGUEL PADILLA LEPE,47,0.009654889
PELLUHUE,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,PARTIDO EVOLUCION POLITICA,Derecha2,,RAFAELA DE LAS MERCEDES JARA ESCALONA,0,0
PELLUHUE,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,Derecha2,,NARCISA DE LAS MERCEDES DIAZ LEON,1,0.000205423
PELLUHUE,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,Derecha2,,JUAN IGNACIO RECABAL RECABAL,1,0.000205423
PELLUHUE,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,MIGUEL SAEZ TORRES,7,0.001437962
PELLUHUE,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,DIEGO CLEMENTE ALARCON,1,0.000205423
PELLUHUE,PACTO CHILE VAMOS UDI-INDEPENDIENTES,INDEPENDIENTE,Derecha3,,NICOL IRRIBARRA VALDEBENITO,7,0.001437962
PELLUHUE,PACTO CHILE VAMOS UDI-INDEPENDIENTES,INDEPENDIENTE,Derecha3,,DIEGO ANGEL MUÑOZ MUÑOZ,4,0.000821693
PELLUHUE,PACTO CHILE VAMOS UDI-INDEPENDIENTES,INDEPENDIENTE,Derecha3,,XIMENA FIGUEROA VARGAS,0,0
PELLUHUE,PACTO CHILE VAMOS UDI-INDEPENDIENTES,INDEPENDIENTE,Derecha3,,MIGUEL VASQUEZ ALVAREZ,1,0.000205423
PELLUHUE,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA,Concertación3,,DAGOBERTO ANDRES AMIGO APABLAZA,2,0.000410846
PELLUHUE,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA,Concertación3,,CLAUDIO MAURICIO RIVERA RETAMAL,0,0
PELLUHUE,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,PEDRO ALEJANDRO RECABAL LOPEZ,0,0
PELLUHUE,PACTO ALTERNATIVA DEMOCRATICA,PARTIDO HUMANISTA,Izquierda1,,CARLOS BENIGNO SOTO GOMEZ,8,0.001643385
PELLUHUE,PACTO NUEVA MAYORIA POR CHILE,PARTIDO POR LA DEMOCRACIA,Concertación2,,MANUEL BOBADILLA FUENTES,0,0
PELLUHUE,PACTO NUEVA MAYORIA POR CHILE,PARTIDO POR LA DEMOCRACIA,Concertación2,,CLAUDIO MERINO NEIRA,15,0.003081348
PELLUHUE,PACTO NUEVA MAYORIA POR CHILE,INDEPENDIENTE,Concertación2,1,MARTA ROSAS CASTRO,3,0.00061627
PELLUHUE,PACTO NUEVA MAYORIA POR CHILE,INDEPENDIENTE,Concertación2,1,FRESIA DE LAS MERCEDES OSORES LEAL,1,0.000205423
PELLUHUE,PACTO NUEVA MAYORIA POR CHILE,PARTIDO COMUNISTA DE CHILE,Concertación2,,SILVIA DORA APARICIO NEIRA,2,0.000410846
PELLUHUE,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,JOSE SALVADOR MANCILLA LATRACH,15,0.003081348
PELLUHUE,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,ANGEL CUSTODIO GONZALEZ VALDEBENITO,18,0.003697617
PELLUHUE,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,ERICK PEÑALOZA TORRES,11,0.002259655
PELLUHUE,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO SOCIALISTA DE CHILE,Concertación1,,ASTRID MONTECINOS CAMPOS,4,0.000821693
PELLUHUE,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO SOCIALISTA DE CHILE,Concertación1,,ARTURO VERGARA HENRIQUEZ,3,0.00061627
PELLUHUE,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,SIMON ALVEAR ALVEAR,6,0.001232539
PELLUHUE,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,FROILAN RECABAL PAVEZ,21,0.004313887
PELLUHUE,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,ALICIA MATURANA DIAZ,5,0.001027116
PELLUHUE,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,SERGIO VAN RYSSELBERGHE BUDER,0,0
PELLUHUE,PACTO CON LA FUERZA DEL FUTURO,INDEPENDIENTE,Concertación4,1,JONATHAN SANDOVAL CEBALLOS,5,0.001027116
PELLUHUE,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,MIGUEL CONCHA ORELLANA,10,0.002054232
PELLUHUE,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,SIMON RECABAL SALAS,6,0.001232539
PELLUHUE,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,MIGUEL ANGEL GUTIERREZ MORAGA,8,0.001643385
PELLUHUE,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,ALVARO ALVAREZ RUIZ,0,0
PELLUHUE,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,RODRIGO CONCHA LARA,13,0.002670501
PELLUHUE,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,JAVIER ALEJANDRO ESPINOZA CANDIA,0,0
PELLUHUE,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,PARTIDO EVOLUCION POLITICA,Derecha2,,GERMAN ARELLANO YAÑEZ,10,0.002054232
PELLUHUE,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,PARTIDO EVOLUCION POLITICA,Derecha2,,JOSE HERIBERTO VEGA ORELLANA,11,0.002259655
PELLUHUE,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,PARTIDO EVOLUCION POLITICA,Derecha2,,JOSE MIGUEL PADILLA LEPE,41,0.00842235
PELLUHUE,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,PARTIDO EVOLUCION POLITICA,Derecha2,,RAFAELA DE LAS MERCEDES JARA ESCALONA,0,0
PELLUHUE,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,Derecha2,,NARCISA DE LAS MERCEDES DIAZ LEON,0,0
PELLUHUE,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,INDEPENDIENTE,Derecha2,,JUAN IGNACIO RECABAL RECABAL,1,0.000205423
PELLUHUE,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,MIGUEL SAEZ TORRES,10,0.002054232
PELLUHUE,PACTO CHILE VAMOS UDI-INDEPENDIENTES,UNION DEMOCRATA INDEPENDIENTE,Derecha3,,DIEGO CLEMENTE ALARCON,4,0.000821693
PELLUHUE,PACTO CHILE VAMOS UDI-INDEPENDIENTES,INDEPENDIENTE,Derecha3,,NICOL IRRIBARRA VALDEBENITO,2,0.000410846
PELLUHUE,PACTO CHILE VAMOS UDI-INDEPENDIENTES,INDEPENDIENTE,Derecha3,,DIEGO ANGEL MUÑOZ MUÑOZ,1,0.000205423
PELLUHUE,PACTO CHILE VAMOS UDI-INDEPENDIENTES,INDEPENDIENTE,Derecha3,,XIMENA FIGUEROA VARGAS,1,0.000205423
PELLUHUE,PACTO CHILE VAMOS UDI-INDEPENDIENTES,INDEPENDIENTE,Derecha3,,MIGUEL VASQUEZ ALVAREZ,1,0.000205423
PELLUHUE,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA,Concertación3,,DAGOBERTO ANDRES AMIGO APABLAZA,0,0
PELLUHUE,PACTO YO MARCO POR EL CAMBIO,PARTIDO PROGRESISTA,Concertación3,,CLAUDIO MAURICIO RIVERA RETAMAL,1,0.000205423
PELLUHUE,PACTO YO MARCO POR EL CAMBIO,INDEPENDIENTE,Concertación3,1,PEDRO ALEJANDRO RECABAL LOPEZ,0,0
PELLUHUE,PACTO ALTERNATIVA DEMOCRATICA,PARTIDO HUMANISTA,Izquierda1,,CARLOS BENIGNO SOTO GOMEZ,16,0.003286771
PELLUHUE,PACTO NUEVA MAYORIA POR CHILE,PARTIDO POR LA DEMOCRACIA,Concertación2,,MANUEL BOBADILLA FUENTES,3,0.00061627
PELLUHUE,PACTO NUEVA MAYORIA POR CHILE,PARTIDO POR LA DEMOCRACIA,Concertación2,,CLAUDIO MERINO NEIRA,9,0.001848809
PELLUHUE,PACTO NUEVA MAYORIA POR CHILE,INDEPENDIENTE,Concertación2,1,MARTA ROSAS CASTRO,5,0.001027116
PELLUHUE,PACTO NUEVA MAYORIA POR CHILE,INDEPENDIENTE,Concertación2,1,FRESIA DE LAS MERCEDES OSORES LEAL,2,0.000410846
PELLUHUE,PACTO NUEVA MAYORIA POR CHILE,PARTIDO COMUNISTA DE CHILE,Concertación2,,SILVIA DORA APARICIO NEIRA,1,0.000205423
PELLUHUE,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,JOSE SALVADOR MANCILLA LATRACH,13,0.002670501
PELLUHUE,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,ANGEL CUSTODIO GONZALEZ VALDEBENITO,15,0.003081348
PELLUHUE,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,ERICK PEÑALOZA TORRES,9,0.001848809
PELLUHUE,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO SOCIALISTA DE CHILE,Concertación1,,ASTRID MONTECINOS CAMPOS,3,0.00061627
PELLUHUE,PACTO NUEVA MAYORIA PARA CHILE,PARTIDO SOCIALISTA DE CHILE,Concertación1,,ARTURO VERGARA HENRIQUEZ,3,0.00061627
PELLUHUE,PACTO NUEVA MAYORIA PARA CHILE,INDEPENDIENTE,Concertación1,1,SIMON ALVEAR ALVEAR,20,0.004108463
PELLUHUE,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,FROILAN RECABAL PAVEZ,14,0.002875924
PELLUHUE,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,ALICIA MATURANA DIAZ,1,0.000205423
PELLUHUE,PACTO CON LA FUERZA DEL FUTURO,PARTIDO RADICAL SOCIALDEMOCRATA,Concertación4,,SERGIO VAN RYSSELBERGHE BUDER,0,0
PELLUHUE,PACTO CON LA FUERZA DEL FUTURO,INDEPENDIENTE,Concertación4,1,JONATHAN SANDOVAL CEBALLOS,5,0.001027116
PELLUHUE,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,MIGUEL CONCHA ORELLANA,7,0.001437962
PELLUHUE,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,SIMON RECABAL SALAS,4,0.000821693
PELLUHUE,PACTO CHILE VAMOS RN E INDEPENDIENTES,RENOVACION NACIONAL,Derecha1,,MIGUEL ANGEL GUTIERREZ MORAGA,14,0.002875924
PELLUHUE,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,ALVARO ALVAREZ RUIZ,0,0
PELLUHUE,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,RODRIGO CONCHA LARA,6,0.001232539
PELLUHUE,PACTO CHILE VAMOS RN E INDEPENDIENTES,INDEPENDIENTE,Derecha1,,JAVIER ALEJANDRO ESPINOZA CANDIA,2,0.000410846
PELLUHUE,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,PARTIDO EVOLUCION POLITICA,Derecha2,,GERMAN ARELLANO YAÑEZ,8,0.001643385
PELLUHUE,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,PARTIDO EVOLUCION POLITICA,Derecha2,,JOSE HERIBERTO VEGA ORELLANA,4,0.000821693
PELLUHUE,PACTO CHILE VAMOS PRI-EVOPOLI E INDEPENDIENTES,PARTIDO EVOLUCION POLITICA,Derecha2,,JOSE MIGUEL PADILLA LEPE,26,0.005341002
